seq_name	length
MSTRG.15059.3	456
MSTRG.1506.1	223
MSTRG.15060.1	482
MSTRG.15060.2	235
MSTRG.15061.1	305
MSTRG.15062.1	641
MSTRG.15063.1	1258
MSTRG.15063.2	1258
MSTRG.15063.3	972
MSTRG.15064.1	339
MSTRG.15064.2	195
MSTRG.15065.1	222
MSTRG.15066.1	305
MSTRG.15067.1	434
MSTRG.15068.1	413
MSTRG.15069.1	225
MSTRG.1507.1	306
MSTRG.1507.2	306
MSTRG.1507.3	169
MSTRG.1507.4	306
MSTRG.15070.1	678
MSTRG.15071.1	514
MSTRG.15072.1	334
MSTRG.15073.1	331
MSTRG.15074.1	208
MSTRG.15074.2	208
MSTRG.15075.1	727
MSTRG.15075.2	727
MSTRG.15076.1	1010
MSTRG.15077.1	700
MSTRG.15077.2	505
MSTRG.15077.3	162
MSTRG.15078.1	611
MSTRG.15079.1	552
MSTRG.15079.2	552
MSTRG.15079.3	552
MSTRG.1508.1	252
MSTRG.1508.2	187
MSTRG.15080.1	236
MSTRG.15080.2	236
MSTRG.15081.1	364
MSTRG.15081.2	308
MSTRG.15082.1	358
MSTRG.15083.1	615
MSTRG.15084.1	434
MSTRG.15085.1	716
MSTRG.15086.1	841
MSTRG.15087.1	185
MSTRG.15088.1	176
MSTRG.15089.1	146
MSTRG.1509.1	130
MSTRG.15090.1	184
MSTRG.15091.1	579
MSTRG.15091.2	579
MSTRG.15092.2	101
MSTRG.15093.1	175
MSTRG.15093.2	175
MSTRG.15094.1	470
MSTRG.15094.2	470
MSTRG.15094.3	470
MSTRG.15095.1	299
MSTRG.15095.2	299
MSTRG.15096.1	299
MSTRG.15096.2	186
MSTRG.15096.3	299
MSTRG.15096.4	175
MSTRG.15097.1	229
MSTRG.15098.1	299
MSTRG.15099.1	170
MSTRG.151.1	152
MSTRG.1510.1	192
MSTRG.15100.1	352
MSTRG.15101.1	325
MSTRG.15102.1	211
MSTRG.15102.2	211
MSTRG.15102.3	211
MSTRG.15102.4	211
MSTRG.15102.5	211
MSTRG.15103.1	202
MSTRG.15103.2	190
MSTRG.15104.1	189
MSTRG.15105.1	214
MSTRG.15106.1	512
MSTRG.15107.1	367
MSTRG.15107.2	495
MSTRG.15107.3	236
MSTRG.15107.4	239
MSTRG.15108.1	190
MSTRG.15108.2	195
MSTRG.15109.1	410
MSTRG.15109.2	230
MSTRG.15109.3	143
MSTRG.1511.1	386
MSTRG.15110.1	103
MSTRG.15111.1	481
MSTRG.15112.1	346
MSTRG.15112.2	346
MSTRG.15112.3	346
MSTRG.15113.1	165
MSTRG.15114.1	429
MSTRG.15115.1	449
MSTRG.15116.1	486
MSTRG.15117.1	924
MSTRG.15118.1	544
MSTRG.15119.1	270
MSTRG.1512.1	360
MSTRG.15120.1	346
MSTRG.15121.1	2203
MSTRG.15121.2	1206
MSTRG.15122.1	820
MSTRG.15123.1	542
MSTRG.15123.2	522
MSTRG.15123.3	395
MSTRG.15124.1	378
MSTRG.15125.1	431
MSTRG.15126.1	826
MSTRG.15127.1	267
MSTRG.15127.2	151
MSTRG.15128.1	173
MSTRG.15129.1	230
MSTRG.15129.2	161
MSTRG.1513.1	228
MSTRG.15130.1	718
MSTRG.15131.1	711
MSTRG.15131.2	712
MSTRG.15132.1	543
MSTRG.15133.1	483
MSTRG.15134.1	369
MSTRG.15135.1	396
MSTRG.15136.1	1034
MSTRG.15137.1	376
MSTRG.15137.2	375
MSTRG.15138.1	620
MSTRG.15138.2	327
MSTRG.15139.1	294
MSTRG.1514.1	592
MSTRG.15140.1	353
MSTRG.15141.1	357
MSTRG.15142.1	239
MSTRG.15143.1	189
MSTRG.15144.1	469
MSTRG.15144.2	300
MSTRG.15144.3	251
MSTRG.15144.4	326
MSTRG.15145.1	478
MSTRG.15146.1	150
MSTRG.15146.2	231
MSTRG.15146.3	263
MSTRG.15147.1	256
MSTRG.15149.1	246
MSTRG.1515.1	222
MSTRG.15150.1	199
MSTRG.15150.2	112
MSTRG.15150.3	112
MSTRG.15151.1	399
MSTRG.15151.2	399
MSTRG.15151.3	399
MSTRG.15152.1	553
MSTRG.15152.2	335
MSTRG.15153.1	167
MSTRG.15155.1	539
MSTRG.15156.1	249
MSTRG.15157.1	317
MSTRG.15157.2	317
MSTRG.15158.1	242
MSTRG.15159.1	149
MSTRG.1516.1	598
MSTRG.15160.1	475
MSTRG.15162.1	135
MSTRG.15163.1	355
MSTRG.15166.1	931
MSTRG.15167.1	128
MSTRG.15168.1	440
MSTRG.15168.2	249
MSTRG.15168.3	181
MSTRG.15169.1	1324
MSTRG.1517.1	118
MSTRG.15170.1	798
MSTRG.15171.1	137
MSTRG.15172.1	527
MSTRG.15172.2	527
MSTRG.15173.1	404
MSTRG.15173.2	404
MSTRG.15174.1	727
MSTRG.15175.1	518
MSTRG.15175.2	515
MSTRG.15176.1	240
MSTRG.15176.2	250
MSTRG.15177.1	484
MSTRG.15178.1	586
MSTRG.15179.1	317
MSTRG.1518.1	480
MSTRG.15181.1	970
MSTRG.15182.1	219
MSTRG.15183.1	122
MSTRG.15184.1	446
MSTRG.15185.1	2495
MSTRG.15185.2	2370
MSTRG.15187.1	670
MSTRG.15188.1	113
MSTRG.15189.1	1009
MSTRG.15189.2	1009
MSTRG.15189.3	1009
MSTRG.1519.1	148
MSTRG.15190.1	260
MSTRG.15191.1	127
MSTRG.15191.3	127
MSTRG.15191.4	127
MSTRG.15191.5	221
MSTRG.15191.6	246
MSTRG.15191.7	246
MSTRG.15191.8	221
MSTRG.15192.1	103
MSTRG.15192.2	103
MSTRG.15193.1	422
MSTRG.15194.1	116
MSTRG.15195.1	521
MSTRG.15196.1	109
MSTRG.15197.1	234
MSTRG.15197.2	232
MSTRG.15198.1	470
MSTRG.15199.1	609
MSTRG.15199.2	609
MSTRG.152.1	790
MSTRG.1520.1	1613
MSTRG.1520.2	1323
MSTRG.1520.3	1323
MSTRG.15200.1	463
MSTRG.15202.1	363
MSTRG.15203.1	186
MSTRG.15204.1	102
MSTRG.15205.1	216
MSTRG.15206.1	302
MSTRG.15207.1	136
MSTRG.15207.2	133
MSTRG.15207.3	114
MSTRG.15208.1	182
MSTRG.15209.1	435
MSTRG.1521.1	963
MSTRG.1521.2	576
MSTRG.1521.3	954
MSTRG.15210.1	1958
MSTRG.15210.2	1349
MSTRG.15211.1	446
MSTRG.15211.2	445
MSTRG.15212.1	359
MSTRG.15214.1	359
MSTRG.15215.1	387
MSTRG.15216.1	636
MSTRG.15217.1	400
MSTRG.15218.1	285
MSTRG.15218.2	147
MSTRG.15219.1	218
MSTRG.1522.1	249
MSTRG.15221.1	172
MSTRG.15222.1	490
MSTRG.15223.1	102
MSTRG.15224.1	450
MSTRG.15224.2	277
MSTRG.15224.3	264
MSTRG.15225.1	102
MSTRG.15226.1	492
MSTRG.15229.1	468
MSTRG.1523.1	299
MSTRG.15230.1	508
MSTRG.15231.1	1275
MSTRG.15232.1	623
MSTRG.15233.1	394
MSTRG.15234.1	409
MSTRG.15235.1	719
MSTRG.15236.1	447
MSTRG.15236.2	447
MSTRG.15236.3	447
MSTRG.15238.1	271
MSTRG.15239.1	165
MSTRG.15239.2	277
MSTRG.15239.3	372
MSTRG.1524.1	555
MSTRG.15241.1	585
MSTRG.15242.1	243
MSTRG.15242.2	215
MSTRG.15243.1	188
MSTRG.15245.1	309
MSTRG.15247.1	467
MSTRG.15247.2	467
MSTRG.15247.3	336
MSTRG.15247.4	469
MSTRG.15247.5	267
MSTRG.15248.1	102
MSTRG.1525.1	891
MSTRG.1525.2	751
MSTRG.1525.3	750
MSTRG.1525.4	433
MSTRG.15252.1	872
MSTRG.15253.1	235
MSTRG.15253.2	235
MSTRG.15254.1	288
MSTRG.15255.1	325
MSTRG.15256.1	143
MSTRG.15256.2	140
MSTRG.15256.3	107
MSTRG.15256.4	107
MSTRG.15256.5	140
MSTRG.15257.1	153
MSTRG.15258.1	194
MSTRG.15259.1	173
MSTRG.1526.1	241
MSTRG.15260.1	132
MSTRG.15260.2	132
MSTRG.15260.3	132
MSTRG.15260.4	132
MSTRG.15263.1	210
MSTRG.15264.1	347
MSTRG.15265.1	100
MSTRG.15267.1	201
MSTRG.15268.1	531
MSTRG.15269.1	348
MSTRG.15269.2	348
MSTRG.1527.1	655
MSTRG.1527.2	768
MSTRG.15270.1	270
MSTRG.15270.2	270
MSTRG.15271.1	644
MSTRG.15271.2	647
MSTRG.15271.3	425
MSTRG.15272.1	541
MSTRG.15273.1	218
MSTRG.15274.1	704
MSTRG.15275.1	385
MSTRG.15277.1	573
MSTRG.15278.1	461
MSTRG.15279.1	142
MSTRG.1528.1	848
MSTRG.15283.1	105
MSTRG.15284.1	428
MSTRG.15285.1	858
MSTRG.15286.1	483
MSTRG.15286.2	483
MSTRG.15287.1	697
MSTRG.15288.1	532
MSTRG.15288.2	372
MSTRG.15289.1	171
MSTRG.1529.1	363
MSTRG.15290.1	111
MSTRG.15291.1	618
MSTRG.15291.2	507
MSTRG.15292.1	421
MSTRG.15293.1	322
MSTRG.15295.1	526
MSTRG.15298.1	197
MSTRG.153.1	126
MSTRG.1530.1	129
MSTRG.15303.1	308
MSTRG.15306.1	308
MSTRG.15307.1	424
MSTRG.15308.1	339
MSTRG.15308.10	621
MSTRG.15308.11	456
MSTRG.15308.12	102
MSTRG.15308.2	339
MSTRG.15308.3	409
MSTRG.15308.4	339
MSTRG.15308.5	336
MSTRG.15308.6	336
MSTRG.15308.7	621
MSTRG.15308.8	621
MSTRG.15308.9	621
MSTRG.1531.1	219
MSTRG.15310.1	316
MSTRG.15310.2	299
MSTRG.15311.1	327
MSTRG.15311.2	327
MSTRG.15311.3	112
MSTRG.15311.4	327
MSTRG.15311.5	327
MSTRG.15312.1	218
MSTRG.15312.2	218
MSTRG.15312.3	218
MSTRG.15312.4	218
MSTRG.15313.1	424
MSTRG.15314.1	114
MSTRG.15315.1	198
MSTRG.15315.2	318
MSTRG.15316.1	816
MSTRG.15317.1	538
MSTRG.15318.2	158
MSTRG.15319.1	410
MSTRG.1532.1	1194
MSTRG.1532.2	944
MSTRG.15320.1	335
MSTRG.15321.1	175
MSTRG.15322.1	639
MSTRG.15323.1	940
MSTRG.15324.1	625
MSTRG.15324.2	623
MSTRG.15325.1	624
MSTRG.15325.2	624
MSTRG.15325.3	549
MSTRG.15325.4	549
MSTRG.15326.1	227
MSTRG.15326.2	169
MSTRG.15326.3	169
MSTRG.15327.1	100
MSTRG.15327.2	100
MSTRG.15328.1	248
MSTRG.1533.1	530
MSTRG.15330.1	261
MSTRG.15331.1	125
MSTRG.15332.1	214
MSTRG.15332.2	214
MSTRG.15332.3	141
MSTRG.15332.4	178
MSTRG.15333.1	250
MSTRG.15334.1	270
MSTRG.15335.1	104
MSTRG.15337.1	319
MSTRG.15338.1	422
MSTRG.15338.2	422
MSTRG.15339.1	533
MSTRG.1534.1	393
MSTRG.1534.2	100
MSTRG.15340.1	484
MSTRG.15341.1	533
MSTRG.15341.2	533
MSTRG.15341.3	319
MSTRG.15342.1	165
MSTRG.15344.1	137
MSTRG.15345.1	630
MSTRG.15346.1	337
MSTRG.15346.2	582
MSTRG.15346.3	549
MSTRG.15346.4	337
MSTRG.15346.5	337
MSTRG.15346.6	337
MSTRG.15346.7	379
MSTRG.15346.8	370
MSTRG.15347.1	264
MSTRG.15349.1	165
MSTRG.1535.1	546
MSTRG.1535.2	728
MSTRG.1535.3	547
MSTRG.15350.1	757
MSTRG.15351.1	454
MSTRG.15351.2	454
MSTRG.15353.1	234
MSTRG.15354.1	628
MSTRG.15354.2	628
MSTRG.15354.3	522
MSTRG.15354.4	524
MSTRG.15355.1	262
MSTRG.15355.2	447
MSTRG.15356.1	225
MSTRG.15356.2	447
MSTRG.15357.1	638
MSTRG.15358.1	413
MSTRG.15358.2	417
MSTRG.15359.1	853
MSTRG.15359.2	628
MSTRG.1536.1	337
MSTRG.15360.1	284
MSTRG.15360.2	284
MSTRG.15360.3	284
MSTRG.15360.4	284
MSTRG.15361.1	319
MSTRG.15361.2	207
MSTRG.15362.1	886
MSTRG.15362.2	488
MSTRG.15363.1	663
MSTRG.15364.1	727
MSTRG.15364.2	751
MSTRG.15365.1	1086
MSTRG.15365.2	1086
MSTRG.15366.1	338
MSTRG.15366.2	338
MSTRG.15367.1	218
MSTRG.15368.1	325
MSTRG.15369.1	161
MSTRG.1537.1	182
MSTRG.15370.1	840
MSTRG.15371.1	161
MSTRG.15373.1	579
MSTRG.15375.1	820
MSTRG.15375.2	578
MSTRG.15377.1	337
MSTRG.15377.2	171
MSTRG.15378.1	470
MSTRG.15378.2	338
MSTRG.15379.1	566
MSTRG.1538.1	368
MSTRG.15380.1	396
MSTRG.15381.1	754
MSTRG.15381.2	757
MSTRG.15381.3	754
MSTRG.15381.4	422
MSTRG.15382.1	207
MSTRG.15382.2	101
MSTRG.15382.3	101
MSTRG.15382.4	131
MSTRG.15382.5	101
MSTRG.15383.1	678
MSTRG.15383.2	506
MSTRG.15384.1	445
MSTRG.15384.2	455
MSTRG.15385.1	247
MSTRG.15386.1	197
MSTRG.15388.1	339
MSTRG.15388.2	337
MSTRG.15389.1	734
MSTRG.15389.2	738
MSTRG.1539.1	120
MSTRG.15392.1	911
MSTRG.15392.2	498
MSTRG.15392.3	406
MSTRG.15393.1	734
MSTRG.15393.2	734
MSTRG.15393.3	734
MSTRG.15394.1	343
MSTRG.15394.2	170
MSTRG.15395.1	476
MSTRG.15397.1	488
MSTRG.15397.2	441
MSTRG.15397.3	442
MSTRG.15398.1	214
MSTRG.15399.1	368
MSTRG.154.1	281
MSTRG.1540.1	106
MSTRG.15400.1	346
MSTRG.15401.1	114
MSTRG.15402.1	723
MSTRG.15403.1	215
MSTRG.15404.1	532
MSTRG.15404.2	532
MSTRG.15405.1	182
MSTRG.15405.2	182
MSTRG.15407.1	361
MSTRG.15408.1	189
MSTRG.1541.1	216
MSTRG.15410.1	169
MSTRG.15410.2	169
MSTRG.15410.3	169
MSTRG.15411.1	402
MSTRG.15411.2	402
MSTRG.15411.3	402
MSTRG.15411.4	402
MSTRG.15413.1	209
MSTRG.15414.1	1748
MSTRG.15414.2	1747
MSTRG.15414.3	1231
MSTRG.15415.1	1082
MSTRG.15415.2	624
MSTRG.15416.1	148
MSTRG.15417.1	296
MSTRG.15418.1	226
MSTRG.15419.1	227
MSTRG.1542.1	449
MSTRG.1542.2	443
MSTRG.1542.3	449
MSTRG.1542.4	443
MSTRG.15420.1	429
MSTRG.15420.2	856
MSTRG.15421.1	250
MSTRG.15422.1	296
MSTRG.15422.2	302
MSTRG.15423.1	526
MSTRG.15425.1	1097
MSTRG.15425.2	610
MSTRG.15425.3	1101
MSTRG.15426.1	1067
MSTRG.15426.2	1067
MSTRG.15426.3	1067
MSTRG.15426.4	1067
MSTRG.15426.5	1067
MSTRG.15426.6	1067
MSTRG.15426.7	1067
MSTRG.15427.1	231
MSTRG.15428.1	129
MSTRG.15429.1	952
MSTRG.1543.1	156
MSTRG.15430.1	328
MSTRG.15430.2	328
MSTRG.15431.1	563
MSTRG.15432.1	554
MSTRG.15433.1	779
MSTRG.15434.1	525
MSTRG.15434.2	221
MSTRG.15434.3	222
MSTRG.15435.1	789
MSTRG.15436.1	1737
MSTRG.15436.2	1737
MSTRG.15436.3	1737
MSTRG.15437.1	794
MSTRG.15438.1	311
MSTRG.1544.1	311
MSTRG.15440.1	126
MSTRG.15441.1	126
MSTRG.15441.2	126
MSTRG.15443.1	126
MSTRG.15445.1	126
MSTRG.15448.1	267
MSTRG.15448.2	276
MSTRG.15449.1	1056
MSTRG.1545.1	335
MSTRG.15450.1	115
MSTRG.15451.1	1233
MSTRG.15451.2	1039
MSTRG.15453.1	1085
MSTRG.15453.2	643
MSTRG.15454.1	150
MSTRG.15455.1	605
MSTRG.15456.1	323
MSTRG.15457.1	248
MSTRG.15458.1	867
MSTRG.15458.2	867
MSTRG.15459.1	744
MSTRG.15460.1	272
MSTRG.15461.1	510
MSTRG.15462.1	955
MSTRG.15463.1	163
MSTRG.15464.1	354
MSTRG.15465.1	162
MSTRG.15466.1	466
MSTRG.15467.1	165
MSTRG.15468.1	174
MSTRG.15469.1	177
MSTRG.15469.2	177
MSTRG.1547.1	872
MSTRG.15470.1	178
MSTRG.15471.1	158
MSTRG.15472.1	158
MSTRG.15473.1	124
MSTRG.15474.1	223
MSTRG.15475.1	186
MSTRG.15476.1	158
MSTRG.15477.1	1117
MSTRG.15477.2	563
MSTRG.15477.3	783
MSTRG.15478.1	253
MSTRG.15479.1	323
MSTRG.15479.2	343
MSTRG.15479.3	323
MSTRG.1548.1	394
MSTRG.15480.1	125
MSTRG.15482.1	239
MSTRG.15482.2	170
MSTRG.15483.1	136
MSTRG.15484.1	136
MSTRG.15486.1	139
MSTRG.15487.1	155
MSTRG.15488.1	136
MSTRG.15489.1	139
MSTRG.1549.1	1259
MSTRG.1549.2	697
MSTRG.15490.1	155
MSTRG.15491.1	103
MSTRG.15493.1	577
MSTRG.15494.1	109
MSTRG.15494.2	109
MSTRG.15495.1	184
MSTRG.15496.1	169
MSTRG.15497.1	391
MSTRG.15497.2	322
MSTRG.15497.3	320
MSTRG.15497.4	388
MSTRG.15497.5	372
MSTRG.15499.1	724
MSTRG.1550.1	983
MSTRG.1550.2	983
MSTRG.15500.1	127
MSTRG.15500.2	137
MSTRG.15501.1	168
MSTRG.15502.1	803
MSTRG.15503.2	609
MSTRG.15503.4	609
MSTRG.15504.1	392
MSTRG.15505.1	871
MSTRG.15505.2	871
MSTRG.15505.3	198
MSTRG.15506.1	538
MSTRG.15507.1	253
MSTRG.15508.1	333
MSTRG.15509.1	253
MSTRG.1551.1	802
MSTRG.1551.2	824
MSTRG.15511.1	1002
MSTRG.15511.2	1006
MSTRG.15512.1	158
MSTRG.15513.1	584
MSTRG.15514.1	156
MSTRG.15515.1	547
MSTRG.15516.1	841
MSTRG.15516.2	1076
MSTRG.15516.3	1016
MSTRG.15516.4	841
MSTRG.15517.1	255
MSTRG.15519.1	419
MSTRG.1552.1	824
MSTRG.1552.2	813
MSTRG.1552.3	245
MSTRG.15520.1	408
MSTRG.15520.2	408
MSTRG.15521.1	745
MSTRG.15522.1	374
MSTRG.15522.2	109
MSTRG.15524.1	483
MSTRG.15525.1	429
MSTRG.15525.2	424
MSTRG.15525.3	430
MSTRG.15527.1	439
MSTRG.15528.1	441
MSTRG.15529.1	141
MSTRG.15529.2	141
MSTRG.15529.3	141
MSTRG.1553.1	491
MSTRG.1553.2	477
MSTRG.15530.2	430
MSTRG.15531.1	143
MSTRG.15532.1	560
MSTRG.15533.1	495
MSTRG.15533.2	185
MSTRG.15534.1	1066
MSTRG.15535.1	409
MSTRG.15535.2	112
MSTRG.15536.1	345
MSTRG.15537.1	356
MSTRG.15537.2	208
MSTRG.15539.1	129
MSTRG.1554.1	346
MSTRG.1554.2	375
MSTRG.1554.3	197
MSTRG.15540.1	386
MSTRG.15542.1	473
MSTRG.15543.1	355
MSTRG.15543.2	355
MSTRG.15545.1	391
MSTRG.15546.1	386
MSTRG.15548.1	330
MSTRG.15549.1	377
MSTRG.1555.1	1296
MSTRG.1555.2	1296
MSTRG.1555.3	1296
MSTRG.15550.1	198
MSTRG.15550.2	203
MSTRG.15550.3	203
MSTRG.15550.4	203
MSTRG.15550.5	203
MSTRG.15550.6	198
MSTRG.15550.7	198
MSTRG.15551.1	1292
MSTRG.15552.1	396
MSTRG.15555.1	123
MSTRG.15557.1	502
MSTRG.15558.1	396
MSTRG.15559.1	643
MSTRG.1556.1	454
MSTRG.15560.1	223
MSTRG.15561.1	823
MSTRG.15561.2	503
MSTRG.15562.1	247
MSTRG.15564.1	535
MSTRG.15565.1	515
MSTRG.15565.2	404
MSTRG.15566.1	419
MSTRG.15567.1	367
MSTRG.15569.1	285
MSTRG.1557.1	211
MSTRG.15570.1	382
MSTRG.15571.1	478
MSTRG.15572.1	476
MSTRG.15573.1	474
MSTRG.15575.1	407
MSTRG.15576.1	544
MSTRG.15577.1	190
MSTRG.15577.2	190
MSTRG.15579.1	198
MSTRG.1558.1	259
MSTRG.15580.1	194
MSTRG.15581.1	486
MSTRG.15582.1	309
MSTRG.15583.1	271
MSTRG.15584.1	312
MSTRG.15585.1	661
MSTRG.15586.1	679
MSTRG.15587.1	314
MSTRG.15588.1	240
MSTRG.15588.2	206
MSTRG.15589.1	463
MSTRG.1559.1	476
MSTRG.15590.1	381
MSTRG.15591.1	390
MSTRG.15593.1	778
MSTRG.15597.1	415
MSTRG.15597.2	296
MSTRG.156.1	827
MSTRG.156.2	533
MSTRG.156.3	533
MSTRG.1560.1	518
MSTRG.15600.1	109
MSTRG.15603.1	458
MSTRG.15604.1	329
MSTRG.15605.1	417
MSTRG.15605.2	428
MSTRG.15605.3	417
MSTRG.15606.1	303
MSTRG.15606.2	303
MSTRG.15606.3	303
MSTRG.15606.4	303
MSTRG.15607.1	625
MSTRG.15607.2	394
MSTRG.15608.1	2517
MSTRG.15608.2	1735
MSTRG.15609.1	284
MSTRG.1561.1	439
MSTRG.1561.2	324
MSTRG.15610.1	122
MSTRG.15611.1	323
MSTRG.15612.1	255
MSTRG.15612.2	255
MSTRG.15612.3	255
MSTRG.15613.1	219
MSTRG.15614.1	471
MSTRG.15615.1	296
MSTRG.15616.1	359
MSTRG.15617.1	399
MSTRG.15619.1	221
MSTRG.1562.1	249
MSTRG.15620.1	337
MSTRG.15620.2	337
MSTRG.15620.3	325
MSTRG.15621.1	464
MSTRG.15621.2	178
MSTRG.15622.1	243
MSTRG.15623.1	582
MSTRG.15623.2	582
MSTRG.15623.3	587
MSTRG.15624.1	230
MSTRG.15624.2	235
MSTRG.15624.3	459
MSTRG.15625.1	264
MSTRG.15626.1	186
MSTRG.15627.1	565
MSTRG.15627.2	390
MSTRG.15628.1	174
MSTRG.15628.2	118
MSTRG.15629.1	313
MSTRG.1563.1	264
MSTRG.15631.1	166
MSTRG.15632.1	528
MSTRG.15633.1	281
MSTRG.15633.2	263
MSTRG.15633.3	444
MSTRG.15633.4	169
MSTRG.15634.1	354
MSTRG.15634.2	349
MSTRG.15635.1	243
MSTRG.15636.1	446
MSTRG.15637.1	1829
MSTRG.15637.2	1828
MSTRG.15637.3	1794
MSTRG.15638.1	149
MSTRG.15639.1	499
MSTRG.1564.1	901
MSTRG.15640.1	440
MSTRG.15641.1	823
MSTRG.15641.2	823
MSTRG.15643.1	181
MSTRG.15643.2	181
MSTRG.15644.1	174
MSTRG.15645.1	1285
MSTRG.15645.2	679
MSTRG.15645.3	634
MSTRG.15645.4	634
MSTRG.15646.1	146
MSTRG.15647.1	1453
MSTRG.15647.2	1443
MSTRG.15648.1	872
MSTRG.15648.2	763
MSTRG.15648.3	665
MSTRG.15649.1	435
MSTRG.1565.1	237
MSTRG.15650.1	503
MSTRG.15651.1	154
MSTRG.15652.1	335
MSTRG.15652.2	339
MSTRG.15652.3	218
MSTRG.15653.1	117
MSTRG.15654.1	256
MSTRG.15655.2	182
MSTRG.15656.1	350
MSTRG.15656.2	350
MSTRG.15657.1	217
MSTRG.15658.1	158
MSTRG.15658.2	158
MSTRG.15659.1	292
MSTRG.1566.1	282
MSTRG.15661.1	362
MSTRG.15661.2	218
MSTRG.15661.3	360
MSTRG.15662.1	560
MSTRG.15663.1	567
MSTRG.15663.2	285
MSTRG.15663.3	396
MSTRG.15664.1	465
MSTRG.15665.1	469
MSTRG.15665.2	469
MSTRG.15665.3	469
MSTRG.15666.1	129
MSTRG.15667.1	127
MSTRG.15667.2	152
MSTRG.15667.3	114
MSTRG.15668.1	324
MSTRG.15668.2	310
MSTRG.1567.1	1255
MSTRG.1567.2	1128
MSTRG.15670.1	364
MSTRG.15671.1	139
MSTRG.15671.2	139
MSTRG.15671.3	151
MSTRG.15671.4	139
MSTRG.15672.1	506
MSTRG.15672.2	314
MSTRG.15673.1	671
MSTRG.15673.2	434
MSTRG.15673.3	672
MSTRG.15674.1	118
MSTRG.15675.1	553
MSTRG.15675.2	536
MSTRG.15676.1	192
MSTRG.15677.1	128
MSTRG.15678.1	364
MSTRG.15679.1	617
MSTRG.15679.2	617
MSTRG.15679.3	617
MSTRG.15679.4	617
MSTRG.15679.5	617
MSTRG.1568.1	225
MSTRG.15680.1	147
MSTRG.15681.1	554
MSTRG.15682.1	263
MSTRG.15683.1	103
MSTRG.15684.1	276
MSTRG.15685.1	230
MSTRG.15686.1	164
MSTRG.15686.2	286
MSTRG.15687.1	279
MSTRG.15688.1	261
MSTRG.15689.1	237
MSTRG.1569.1	354
MSTRG.15690.1	972
MSTRG.15691.1	261
MSTRG.15692.1	289
MSTRG.15694.1	274
MSTRG.15695.1	407
MSTRG.15696.1	674
MSTRG.15696.2	674
MSTRG.15697.1	279
MSTRG.15698.1	283
MSTRG.15699.1	2125
MSTRG.15699.2	1673
MSTRG.157.1	294
MSTRG.1570.1	186
MSTRG.15700.1	193
MSTRG.15700.2	334
MSTRG.15701.1	327
MSTRG.15701.2	316
MSTRG.15702.1	741
MSTRG.15703.1	943
MSTRG.15704.1	726
MSTRG.15704.2	726
MSTRG.15705.1	623
MSTRG.15705.2	376
MSTRG.15705.3	291
MSTRG.15706.1	191
MSTRG.15707.1	614
MSTRG.15708.1	173
MSTRG.15709.1	452
MSTRG.1571.1	332
MSTRG.15710.1	745
MSTRG.15711.1	526
MSTRG.15711.2	414
MSTRG.15712.1	516
MSTRG.15714.1	623
MSTRG.15714.2	624
MSTRG.15715.1	502
MSTRG.15715.2	502
MSTRG.15715.3	502
MSTRG.15715.4	502
MSTRG.15717.1	597
MSTRG.15718.1	408
MSTRG.15718.2	213
MSTRG.15718.3	313
MSTRG.15718.4	213
MSTRG.15719.1	314
MSTRG.15720.1	1245
MSTRG.15720.2	939
MSTRG.15721.1	225
MSTRG.15722.1	423
MSTRG.15723.1	310
MSTRG.15723.2	310
MSTRG.15723.3	310
MSTRG.15723.4	314
MSTRG.15724.1	334
MSTRG.15725.1	137
MSTRG.15726.1	331
MSTRG.15727.1	254
MSTRG.15727.2	251
MSTRG.15728.1	148
MSTRG.15729.1	384
MSTRG.1573.1	186
MSTRG.15730.1	378
MSTRG.15730.2	378
MSTRG.15731.1	405
MSTRG.15731.2	405
MSTRG.15732.1	182
MSTRG.15733.1	113
MSTRG.15734.1	182
MSTRG.15735.1	138
MSTRG.15736.1	384
MSTRG.15737.1	495
MSTRG.15738.1	569
MSTRG.15739.1	160
MSTRG.15740.1	713
MSTRG.15740.2	713
MSTRG.15741.1	789
MSTRG.15742.1	173
MSTRG.15745.1	469
MSTRG.15745.2	214
MSTRG.15745.3	469
MSTRG.15746.1	496
MSTRG.15747.1	490
MSTRG.15748.1	631
MSTRG.15749.1	100
MSTRG.1575.1	186
MSTRG.15750.1	698
MSTRG.15750.2	698
MSTRG.15751.1	224
MSTRG.15751.2	265
MSTRG.15752.1	226
MSTRG.15753.1	1384
MSTRG.15754.1	400
MSTRG.15754.2	401
MSTRG.15754.3	400
MSTRG.15754.4	400
MSTRG.15754.5	400
MSTRG.15754.6	400
MSTRG.15755.1	437
MSTRG.15756.1	367
MSTRG.15757.1	998
MSTRG.15758.1	1153
MSTRG.15758.2	568
MSTRG.15759.1	489
MSTRG.15759.2	477
MSTRG.15760.1	338
MSTRG.15761.1	417
MSTRG.15762.1	864
MSTRG.15763.1	134
MSTRG.15763.2	251
MSTRG.15765.1	615
MSTRG.15767.1	292
MSTRG.15768.1	1087
MSTRG.15769.1	497
MSTRG.15770.1	183
MSTRG.15771.1	113
MSTRG.15771.2	143
MSTRG.15771.3	293
MSTRG.15771.4	113
MSTRG.15772.1	783
MSTRG.15773.1	521
MSTRG.15773.2	564
MSTRG.15774.1	349
MSTRG.15774.2	349
MSTRG.15775.1	334
